Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,price change,ShiftedPB,ShiftedPS
5/17/2019,356.39001,354.45001,17,0,4725448.0,27.171999999999997,9.327,-24.36,,,,,0.008249852681202114,27.171999999999997,9.327
5/16/2019,356.37,359.31,17,0,6441463.0,27.544,9.455,-11.23,,,,,0.03393135084755637,27.544,9.455
5/15/2019,343.34,354.98999,17,0,6340118.0,27.213,9.341000000000001,-16.84,,,,,-0.0088899087749107,27.213,9.341000000000001
5/14/2019,348.70999,345.60999,17,0,5353029.0,26.494,9.094,-29.24,,,,,-0.01995515001972373,26.494,9.094
5/13/2019,352.29001,345.26001,17,0,8026697.0,26.467,9.085,-23.07,,,,,-0.0016038659366185756,26.467,9.085
5/10/2019,361.62,361.04001,17,0,5657123.0,27.677,9.5,-13.19,,,,,0.0051261015551704436,27.677,9.5
5/9/2019,360.89999,362.75,17,0,5882572.0,27.808000000000003,9.545,-19.14,,,,,-0.009648863621198494,27.808000000000003,9.545
5/8/2019,367.92001,364.37,17,0,6571957.0,27.932,9.588,-12.97,,,,,-0.017347506631299723,27.932,9.588
5/7/2019,377.0,370.45999,17,0,6974924.0,28.399,9.748,1.615,,,,,0.002594747014747526,28.399,9.748
5/6/2019,377.69,378.67001,17,0,5793144.0,29.029,9.964,18.32,,,,,0.009173590543338663,29.029,9.964
5/3/2019,381.53,385.03,17,0,5130301.0,29.516,10.132,30.29,,,,,0.0028042328042328104,29.516,10.132
5/2/2019,378.0,379.06,17,0,5398167.0,29.058000000000003,9.975,19.6,,,,,0.012860962566844925,29.058000000000003,9.975
5/1/2019,374.0,378.81,17,0,9257284.0,29.039,9.968,29.94,,,,,0.0026518292022946017,29.039,9.968
4/30/2019,369.56,370.54001,16,0,3870095.0,28.405,9.75,19.4,,,,,-0.00495076014105001,28.405,9.75
4/29/2019,373.67999,371.82999,16,0,3821703.0,28.504,9.783999999999999,4.18,,,,,0.017646259871148096,28.504,9.783999999999999
4/26/2019,368.35001,374.85001,16,33,5621901.0,28.736,9.863999999999999,10.93,,,,,-0.016449037796711117,28.736,9.863999999999999
4/25/2019,374.48999,368.32999,16,33,6255496.0,28.236,9.692,3.62,,,,,-0.01794945763378239,28.236,9.692
4/24/2019,381.07001,374.23001,16,33,6541872.0,28.688000000000002,9.847000000000001,12.82,,,,,0.01715274957643495,28.688000000000002,9.847000000000001
4/23/2019,375.45001,381.89001,16,33,10089820.0,29.275,10.049,16.4,,,,,0.049040838225164224,29.275,10.049
4/22/2019,359.70001,377.34,16,33,11980534.0,28.927,9.929,9.46,,,,,0.015070450704225346,28.927,9.929
4/18/2019,355.0,360.35001,16,28,8353165.0,27.624000000000002,9.482000000000001,-7.37,,,,,-0.028242707252231408,27.624000000000002,9.482000000000001
4/17/2019,365.04999,354.73999,16,28,18054100.0,27.194000000000003,9.335,-12.22,,,,,0.01256335211267607,27.194000000000003,9.335
4/16/2019,355.0,359.45999,16,28,18740232.0,27.555999999999997,9.459,2.9,,,,,-0.00524647159323862,27.555999999999997,9.459
4/15/2019,350.70999,348.87,16,28,8842344.0,26.744,9.18,-5.74,,,,,-0.026477002412043527,26.744,9.18
4/12/2019,360.69,351.14001,16,16,15646199.0,26.918000000000003,9.24,-2.23,,,,,0.007260246575342473,26.918000000000003,9.24
4/11/2019,365.0,367.64999,16,16,6526899.0,28.184,9.674,7.68,,,,,-0.005112222720352599,28.184,9.674
4/10/2019,365.79001,363.92001,16,16,4545561.0,27.898000000000003,9.576,-2.31,,,,,0.011565928563656526,27.898000000000003,9.576
4/9/2019,360.54001,364.70999,16,16,5439228.0,27.958000000000002,9.597000000000001,3.7,,,,,-0.010133905128150444,27.958000000000002,9.597000000000001
4/8/2019,365.10999,361.41,16,16,4653810.0,27.705,9.51,-16.46,,,,,-0.009512222222222283,27.705,9.51
4/5/2019,369.0,365.48999,16,11,3905493.0,28.018,9.617,-9.73,,,,,-0.005917826197264753,28.018,9.617
4/4/2019,370.07001,367.88,16,11,4627305.0,28.201,9.68,9.1,,,,,0.0013269511637612138,28.201,9.68
4/3/2019,369.26001,369.75,16,11,5376623.0,28.345,9.73,6.31,,,,,0.00401365187713318,28.345,9.73
4/2/2019,366.25,367.72,16,11,5158742.0,28.189,9.676,6.26,,,,,0.022172674094707533,28.189,9.676
4/1/2019,359.0,366.95999,16,11,7036097.0,28.131,9.656,8.14,,,,,-0.0016799193638705977,28.131,9.656
3/29/2019,357.16,356.56,15,11,4705636.0,29.715999999999998,9.856,-4.65,,,,,0.0003666779404570348,29.715999999999998,9.856
3/28/2019,354.48001,354.60999,15,11,4360960.0,29.553,9.802,-1.66,,,,,-0.02113573407202215,29.553,9.802
3/27/2019,361.0,353.37,15,11,7852370.0,29.45,9.767999999999999,-5.49,,,,,-0.021474977573599306,29.45,9.767999999999999
3/26/2019,367.87,359.97,15,11,7666475.0,30.0,9.951,10.37,,,,,0.020139303621169898,30.0,9.951
3/25/2019,359.0,366.23001,15,11,8473845.0,30.522,10.124,13.63,,,,,-0.03973932598113243,30.522,10.124
